A00004_open_2021Y06M28D17H56m,1,1,3,0,3,4,7,1,1,4,0,3,11,0,15,10,9,7,0
A00004_open_2021Y07M05D18H33m,1,0,0,1,5,1,3,7,6,10,10,0,4,13,9,8,4,0,2
A00004_open_2021Y07M12D19H03m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00005_close_2021Y04M19D14H58m,1,1,3,0,3,4,7,6,4,4,0,2,2,2,15,10,9,7,0
A00005_close_2021Y04M20D14H48m,0,1,1,4,2,2,1,6,4,2,5,2,2,4,5,9,2,4,6
A00005_close_2021Y04M20D18H09m,0,2,2,2,4,3,6,8,7,5,11,12,9,14,1,2,7,1,1
A00005_close_2021Y04M26D15H07m,0,1,1,4,2,2,1,3,9,7,1,10,5,9,2,6,16,3,14
A00005_close_2021Y04M26D18H16m,0,2,2,2,4,3,5,4,2,5,2,5,12,5,4,16,13,8,11
A00005_close_2021Y04M27D18H19m,0,2,1,3,0,6,0,5,3,3,8,1,7,10,8,15,14,13,5
A00005_close_2021Y05M06D19H03m,1,0,0,1,1,5,2,2,0,6,3,9,3,8,11,5,12,5,2
A00005_close_2021Y05M11D18H35m,0,1,1,4,2,0,0,5,3,2,8,1,8,11,8,6,2,4,5
A00005_close_2021Y05M13D18H28m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00005_close_2021Y05M17D18H06m,0,2,2,2,4,3,5,4,2,5,2,7,12,7,4,2,13,9,11
A00005_close_2021Y05M20D18H13m,0,2,1,3,0,6,4,3,3,3,1,4,8,11,10,6,16,10,10
A00005_close_2021Y06M15D18H46m,0,1,1,4,2,0,1,3,9,7,5,10,8,4,7,6,1,14,14
A00005_close_2021Y06M21D18H43m,0,1,1,4,2,0,0,5,3,2,8,1,7,10,8,15,8,4,5
A00005_close_2021Y06M28D17H35m,1,1,3,4,2,2,1,6,9,4,5,10,5,4,7,9,1,14,19
A00005_close_2021Y07M05D18H38m,0,1,1,4,2,0,0,5,3,2,8,1,7,10,8,15,8,4,5
A00005_close_2021Y07M12D18H54m,1,0,3,0,3,4,7,1,1,9,10,3,11,6,12,7,4,15,4
A00005_open_2021Y04M19D14H57m,1,1,1,4,2,0,0,5,4,2,8,1,2,10,8,15,2,4,5
A00005_open_2021Y04M20D14H49m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,7,9,7,0
A00005_open_2021Y04M20D18H11m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00005_open_2021Y04M26D15H08m,1,1,3,4,2,0,1,6,4,2,5,10,2,4,7,9,17,2,4
A00005_open_2021Y04M26D18H18m,1,1,3,0,3,4,1,6,5,4,0,2,1,2,15,10,9,7,0
A00005_open_2021Y04M27D18H18m,1,0,0,1,5,1,3,7,6,10,4,6,4,13,9,8,0,11,2
A00005_open_2021Y05M06D19H04m,1,1,3,0,3,4,1,6,1,4,0,2,2,0,15,1,9,17,6
A00005_open_2021Y05M11D18H34m,0,2,1,3,0,6,0,5,3,3,8,1,7,10,8,15,14,13,5
